Day,Avg_Temperature,Avg_Humidity,Avg_Rainfall,Avg_Electric_Consumption,Year,Month,DayOfWeek
2019-02-03,25.649548315909367,58.92996537903935,10.578391407982208,400.13230840932806,2019,2,6
2019-02-04,26.702246436882035,54.93663652757264,11.662268043112377,405.4453730630085,2019,2,0
2019-02-05,24.87343470854397,52.9661587395568,10.472731598149242,396.9061420463363,2019,2,1
2019-02-06,23.75769699340012,55.51193573119576,8.69347349431544,396.1402696653084,2019,2,2
2019-02-07,25.776486436827152,51.91822737326107,8.991085023406564,408.0191341447367,2019,2,3
2019-02-08,25.30824963164924,54.17114887338948,11.2726210293103,398.731362494548,2019,2,4
2019-02-09,25.682254590288284,54.77633918112818,8.48358979547124,408.76712036805424,2019,2,5
2019-02-10,25.20749551290949,54.39741949196062,9.937110707382786,402.352575337312,2019,2,6
2019-02-11,24.802512064825105,59.68379704757695,10.20127748444301,400.3330034440021,2019,2,0
2019-02-12,24.767105954296262,51.68683881328928,11.12377256922776,397.530816269425,2019,2,1
2019-02-13,25.505637994879976,51.75712827620277,10.106051562701174,401.6670703982588,2019,2,2
2019-02-14,24.78325484846043,54.38071677467752,11.420566320560006,395.6988080040146,2019,2,3
2019-02-15,24.61205417274378,55.09975546545112,10.43080640032033,399.0460897590799,2019,2,4
2019-02-16,24.49394980162533,60.56283238712893,11.03489368791636,395.04322367193936,2019,2,5
2019-02-17,24.72700026580993,57.053907204897776,11.785080653666718,394.2219342614992,2019,2,6
2019-02-18,24.271704220330097,53.27764817800192,10.160506825991538,395.1709963943536,2019,2,0
2019-02-19,24.95142373297011,56.03079114113884,9.491602094399672,401.7899861636303,2019,2,1
2019-02-20,23.478724319196875,53.074606973632136,7.417582145057413,400.7984195097247,2019,2,2
2019-02-21,25.20222513310263,53.31990327732583,9.06136863540511,405.33482293437305,2019,2,3
2019-02-22,25.57667114593582,55.905308449048,9.041924034718518,406.0624582534884,2019,2,4
2019-02-23,26.624361666475654,53.98388080744792,10.102595253356377,408.2750551678135,2019,2,5
2019-02-24,24.44676210007631,56.75189249805353,9.897052424715884,397.5628097993231,2019,2,6
2019-02-25,25.928749439670938,54.75399319719177,10.512562330662012,403.8704772748704,2019,2,0
2019-02-26,23.475140385372512,54.98393505630855,10.924915340117076,389.0892893614243,2019,2,1
2019-02-27,24.710963905086206,58.65095750977986,10.028945521256238,397.5843774922386,2019,2,2
2019-02-28,22.262908955161134,56.54869018272091,9.748778151482172,387.9044822292542,2019,2,3
2019-03-01,24.97151226386121,52.72656679935542,9.89548726727952,401.42569763210014,2019,3,4
2019-03-02,25.12732464993413,60.05087515117018,9.58383028592588,402.56378457536806,2019,3,5
2019-03-03,26.201620459235556,55.15834408741392,9.506330628372742,408.5047283876252,2019,3,6
2019-03-04,25.154627168951446,56.02737425369944,10.490870151474066,400.562590540467,2019,3,0
2019-03-05,26.000058378927395,54.673978872501046,9.619587561681683,404.21686512908747,2019,3,1
2019-03-06,25.279104662910413,50.3114630434504,9.59430209812336,402.6480780353701,2019,3,2
2019-03-07,24.483646304029172,50.46747682220663,10.674623715579267,396.7842923471644,2019,3,3
2019-03-08,23.984703226960917,52.398530246127386,10.402035738223892,394.4978589805566,2019,3,4
2019-03-09,24.20237251990409,53.81898154132012,9.576430206015234,397.1102874471772,2019,3,5
2019-03-10,23.56943555231803,55.08426056774346,10.529288714461552,393.9544195566576,2019,3,6
2019-03-11,28.16435119585303,54.22004008118216,11.524318129807886,411.2863953713567,2019,3,0
2019-03-12,25.638261645533024,54.40231686262903,10.629789055061536,401.9548587489308,2019,3,1
2019-03-13,25.449177568844693,53.180421433035406,8.492069650913372,406.4348514587013,2019,3,2
2019-03-14,24.366468030103263,62.15282435492421,9.68191425390352,399.5988342701178,2019,3,3
2019-03-15,25.301914197683207,60.0554503186984,8.930469939661085,403.7729235643886,2019,3,4
2019-03-16,25.723003522349227,57.72607308964797,11.740365159396744,398.8913357777868,2019,3,5
2019-03-17,25.69838084622783,55.72176388844084,9.062027270789468,407.3497105397464,2019,3,6
2019-03-18,25.02898083353193,55.900782463891325,10.875854406523835,399.07199974750944,2019,3,0
2019-03-19,26.38498034800749,56.24764339730641,8.673531368469115,412.8596940441428,2019,3,1
2019-03-20,23.78572763596972,52.41832683239384,9.450177231052749,396.7892465342256,2019,3,2
2019-03-21,24.37352450693789,55.47182620793927,9.405424685109647,400.8036273944173,2019,3,3
2019-03-22,26.100488364948852,57.14342552617526,8.840063517707337,410.0108293613048,2019,3,4
2019-03-23,24.590651251981797,58.60520760688237,8.622491941822137,401.3285259451057,2019,3,5
2019-03-24,25.332827936850094,55.955396855223206,11.393688889943364,398.789258279975,2019,3,6
2019-03-25,25.24114487625437,52.33447784629771,8.13175354398445,406.3229632589389,2019,3,0
2019-03-26,24.28319290110293,55.87832636332194,9.346096513259718,401.9018199382252,2019,3,1
2019-03-27,24.893463351383645,53.97949903092045,9.92683613282295,400.7632137396712,2019,3,2
2019-03-28,25.647674966569216,51.634276096740415,10.167158811282096,403.1004517435469,2019,3,3
2019-03-29,25.990726876991648,58.16242191303534,10.474819657646806,404.5602653927484,2019,3,4
2019-03-30,25.25129644257015,57.066324850286215,8.775394127579904,405.489789035877,2019,3,5
2019-03-31,23.478405842869364,56.95264016270863,10.689340571616446,390.5876035166114,2019,3,6
2019-04-01,24.839251285871345,59.53376018671193,9.883713731265606,400.6289714602627,2019,4,0
2019-04-02,25.855713327968715,52.39962548203896,9.241644096254744,407.3943092531192,2019,4,1
2019-04-03,24.651679246535565,54.57367515584304,11.498062945884216,395.9697019167728,2019,4,2
2019-04-04,26.44017369854414,57.29723222354999,9.814865158658042,407.7484379539072,2019,4,3
2019-04-05,25.45712648414231,55.28171790170711,9.816093213005376,401.96690510187415,2019,4,4
2019-04-06,27.38842746920741,52.60887289914481,11.097216255375498,410.1019733217206,2019,4,5
2019-04-07,25.272229079993597,54.40578975275384,8.184146817493238,407.6662255936293,2019,4,6
2019-04-08,24.15469094057144,47.26326682121225,9.330293883808322,396.5712165229586,2019,4,0
2019-04-09,24.843149969537063,54.21016338766637,10.658738691661917,396.0164454344587,2019,4,1
2019-04-10,23.761619934365555,55.20678627455473,10.348571512995925,396.1079174639058,2019,4,2
2019-04-11,24.697176320638626,51.32542736795133,10.138997960925012,398.7257587835024,2019,4,3
2019-04-12,24.13369575376233,54.56560186054575,10.407468867901036,392.1654541555293,2019,4,4
2019-04-13,24.845093027587318,53.39497790675112,11.638197831546512,394.9413626025013,2019,4,5
2019-04-14,25.97422650700634,66.0738191542672,10.4419941775248,406.0709695190596,2019,4,6
2019-04-15,25.493141486599047,56.11634714894142,8.962423563241616,407.244126244515,2019,4,0
2019-04-16,23.02784903189112,53.0545897450892,9.016642391987851,392.246740214505,2019,4,1
2019-04-17,24.20869013582387,53.64391743532497,11.554377034100051,392.785975542201,2019,4,2
2019-04-18,24.936706550485173,55.495838273481496,10.522160245175114,400.8014635603222,2019,4,3
2019-04-19,26.85942413500823,56.28995612405067,9.644042671406671,408.8960962277058,2019,4,4
2019-04-20,24.05928019553393,59.63328910765655,10.3438245837654,395.6608600752395,2019,4,5
2019-04-21,25.320334539675287,52.94088585204543,10.785795160657075,400.2247394343341,2019,4,6
2019-04-22,24.74581119699968,52.98282308610563,8.812680563958768,403.1275789927265,2019,4,0
2019-04-23,24.99362993638206,57.520117554215936,9.75883494261121,401.28408918165786,2019,4,1
2019-04-24,23.306545951618887,56.2359757271222,10.594970062510322,389.8121436359668,2019,4,2
2019-04-25,24.517721814836094,56.5760882268659,9.358143232664542,400.6860103546909,2019,4,3
2019-04-26,25.26953459953572,56.70606480509923,10.58708290992288,400.13530908728944,2019,4,4
2019-04-27,24.269006500551583,54.78845006540046,9.445045522637663,399.6835164196496,2019,4,5
2019-04-28,24.93061694437124,55.67578395716348,10.502755235714275,397.6839689391293,2019,4,6
2019-04-29,26.205760071462137,54.58820070242101,9.195002560690094,407.5391889685935,2019,4,0
2019-04-30,24.72175433958517,53.69126992066136,8.885308920256543,402.7040695514274,2019,4,1
2019-05-01,24.08975383777364,55.35242782255816,13.831949593022635,384.4648603559476,2019,5,2
2019-05-02,23.75235241870356,51.30295168650096,11.253997803875398,391.6432032011479,2019,5,3
2019-05-03,24.37265608894104,54.24776894634898,9.010371383597915,398.9713879537812,2019,5,4
2019-05-04,24.142593267938427,58.54421878123614,12.426124265251184,389.49816008976273,2019,5,5
2019-05-05,24.946701589005155,56.95890708400139,10.381972418763004,397.92981617812825,2019,5,6
2019-05-06,25.09415229560783,56.59611980648511,9.725366265468535,402.1260268780864,2019,5,0
2019-05-07,25.8353227749254,51.839436678673366,8.418117402778117,409.45553955846646,2019,5,1
2019-05-08,23.793813337990706,61.07819181250412,9.196252549815208,396.8593802280776,2019,5,2
2019-05-09,24.153779723838,53.90177239849999,12.185119594851264,387.251959989824,2019,5,3
2019-05-10,25.197817502888125,55.22841788789665,11.057333296357864,398.9689064951006,2019,5,4
2019-05-11,26.674827113658345,57.597227679008505,11.226835612075863,404.8297915622368,2019,5,5
2019-05-12,25.70808677572076,53.67096828460128,10.593022768795343,400.8434571883709,2019,5,6
2019-05-13,23.50542675341563,61.50854614856842,10.302571369746731,392.717918887149,2019,5,0
2019-05-14,25.835989656194368,52.1495941062926,9.918114085140257,405.4387701822784,2019,5,1
2019-05-15,23.706293546902383,56.79303692626602,11.246556195682414,390.6857546722982,2019,5,2
2019-05-16,25.113685263131515,53.89062715722096,9.871119225341587,401.93108237142695,2019,5,3
2019-05-17,23.257345812266877,49.63534989139086,10.910695442620238,389.90661148462914,2019,5,4
2019-05-18,24.83651171343747,52.52420321829183,8.931368010155817,402.9507342967498,2019,5,5
2019-05-19,25.73825091084308,53.21514786461106,9.067251081129656,409.0682073707019,2019,5,6
2019-05-20,24.566465677396994,51.746647156756325,8.717810703909485,401.54637760635154,2019,5,0
2019-05-21,24.07116902325821,51.28473061879233,9.274463935004215,397.2391638149492,2019,5,1
2019-05-22,24.225734412390207,56.35288328610492,9.77843428039928,397.0853968083955,2019,5,2
2019-05-23,26.423466846203358,58.173995427784895,10.80683121511059,405.0149577441832,2019,5,3
2019-05-24,25.524037042236543,58.246367484280746,9.460965664512653,404.2023664048035,2019,5,4
2019-05-25,25.454905357692457,55.809710434004586,9.58852375449278,405.5234055293684,2019,5,5
2019-05-26,26.311248921040196,50.26521316502375,10.98963631705094,403.16957697633694,2019,5,6
2019-05-27,24.79077495286909,54.62919054365514,9.147872049271562,400.9454431909298,2019,5,0
2019-05-28,25.411525257021328,57.96523186045496,9.714128445797654,405.1258817146531,2019,5,1
2019-05-29,26.493945150918165,54.342126453192456,9.379621416596324,410.11828040181285,2019,5,2
2019-05-30,25.39985279100468,55.12832596988879,8.910616118414135,403.15356825157534,2019,5,3
2019-05-31,24.15139021274143,53.12555322766173,10.531947299756446,394.39094734991664,2019,5,4
2019-06-01,24.210221029320557,50.48577942948632,10.665064069460067,395.9555102129973,2019,6,5
2019-06-02,26.696211338837625,59.36159826575988,10.672169044531316,407.8832950014028,2019,6,6
2019-06-03,24.485988495972855,55.77547125187266,11.451467227010168,395.16756667533895,2019,6,0
2019-06-04,24.82255391229111,56.34744294952264,8.552607649512376,404.646033004766,2019,6,1
2019-06-05,23.35765896930087,54.5596939518494,7.552167442826284,398.1217466538964,2019,6,2
2019-06-06,25.95190055675593,54.169180511577416,12.522532734934872,399.0309548026596,2019,6,3
2019-06-07,24.655582490639613,60.76158053921892,10.80268555027294,396.3878968990689,2019,6,4
2019-06-08,23.75136849007936,55.33128559253871,9.484537802565711,394.9025260964442,2019,6,5
2019-06-09,26.106012286304875,54.62699229979291,8.313666244888912,411.1908320533142,2019,6,6
2019-06-10,26.379260753434817,53.46498038039389,8.42973364591782,413.1262196222127,2019,6,0
2019-06-11,25.07146736078622,58.672538814470464,10.163999814956195,399.4722584466397,2019,6,1
2019-06-12,25.171485963658775,56.71440531938875,10.955681997513675,399.41171729662665,2019,6,2
2019-06-13,25.358385310133755,57.41727773579085,10.693854153583452,399.74806171187976,2019,6,3
2019-06-14,23.795588029189748,52.50524867038075,11.461175953432084,388.86168722328966,2019,6,4
2019-06-15,25.31786678401064,50.5456042998475,7.6210032542343695,407.9523585143658,2019,6,5
2019-06-16,25.369863580971664,52.86021608306958,10.66205684209996,399.5662133665192,2019,6,6
2019-06-17,24.68471929581835,53.16159079732313,9.708064432206616,399.6701406511468,2019,6,0
2019-06-18,24.345495880124883,55.4943903894464,9.767904949414138,397.12693674507705,2019,6,1
2019-06-19,25.3276898501054,46.96939294239011,11.076186254299602,397.5278271036771,2019,6,2
2019-06-20,26.9726337196317,55.3334741820889,10.146012718684249,410.4594922298598,2019,6,3
2019-06-21,25.658125024487592,55.32608455584384,11.37191811720156,399.3572750832941,2019,6,4
2019-06-22,23.86650592284022,56.85950205737195,9.270825046992972,397.1742941884067,2019,6,5
2019-06-23,24.433876570674283,62.068978119445234,9.177348627056745,402.5127631804714,2019,6,6
2019-06-24,26.08460624602871,53.23132073217145,10.285465215819077,404.3018527299483,2019,6,0
2019-06-25,26.46957553084171,60.39337381579606,9.449359950006178,409.4562988912648,2019,6,1
2019-06-26,24.52434791240081,58.1551021561149,10.54797885918175,396.9422229753488,2019,6,2
2019-06-27,25.23253619473611,52.56798494925493,10.105359869716011,401.0129782769436,2019,6,3
2019-06-28,23.64178769314164,50.79525985661177,9.385385978727829,396.051155850087,2019,6,4
2019-06-29,25.48169140800873,58.81419858575685,9.033059049409887,407.16054462553126,2019,6,5
2019-06-30,24.774759712045213,54.20992846433479,11.608812016385931,393.9824540263161,2019,6,6
2019-07-01,26.800553733435382,52.88983134977005,9.763136484092096,409.8278330176222,2019,7,0
2019-07-02,25.60381104806767,51.50434022152954,9.601965569253744,403.2058666415526,2019,7,1
2019-07-03,27.124175522512104,59.133530738069815,7.681831441525163,417.0980811561469,2019,7,2
2019-07-04,23.93789147445131,52.86135445227109,11.48440469921792,390.4844859965128,2019,7,3
2019-07-05,24.644507712677097,54.45494187512514,11.40773677515351,394.6175553642192,2019,7,4
2019-07-06,25.933571818668916,53.247280914519145,8.288157988393047,409.4742036824389,2019,7,5
2019-07-07,23.551117467315063,54.76491962766389,9.762720055859472,394.3923586931165,2019,7,6
2019-07-08,25.8851141417196,54.10310985440095,10.852034664183371,402.0475766488039,2019,7,0
2019-07-09,24.998828508895517,56.45340328268719,11.317144667274023,395.44738055723855,2019,7,1
2019-07-10,25.073508642259032,57.962096497943485,9.892599995866794,401.80728427814125,2019,7,2
2019-07-11,25.056456159480508,56.97683853914959,10.604501475343085,399.7528774101788,2019,7,3
2019-07-12,23.331553165046007,53.30225636202215,8.762719123241256,395.6415561371386,2019,7,4
2019-07-13,24.823994174825376,54.31538240978456,9.083282847942142,401.7868539583487,2019,7,5
2019-07-14,23.53167731508076,56.78072363940627,9.10926850004475,396.1749272242312,2019,7,6
2019-07-15,25.779676631360516,52.20000435844064,8.843177207632205,407.9618240306466,2019,7,0
2019-07-16,23.61530853896654,51.60996245166863,10.73405782686955,392.2927256465732,2019,7,1
2019-07-17,21.89982645167409,56.81260183471659,10.619375927790008,383.5367041983971,2019,7,2
2019-07-18,23.848511789570583,54.489128140188,9.819066608930507,394.4243685428492,2019,7,3
2019-07-19,24.365746333597063,50.88304067953167,10.859760444567256,394.80304456702646,2019,7,4
2019-07-20,24.553413654926818,56.848814229877206,9.406878274890238,399.9051205617548,2019,7,5
2019-07-21,23.44856993895269,53.79052106805424,11.037696759088334,390.0318328767162,2019,7,6
2019-07-22,23.29745499646764,54.28776844432523,9.860341900727862,391.6275752526595,2019,7,0
2019-07-23,24.39141164031579,55.63856361107778,10.520235981675109,397.0908308370799,2019,7,1
2019-07-24,25.48269738179721,59.09072238796808,9.3444174513786,402.1694383738152,2019,7,2
2019-07-25,25.002410301508448,58.95266557390204,10.40806773409744,398.6110222374077,2019,7,3
2019-07-26,23.483020372958805,59.524480203909285,11.12962418781678,391.208467710186,2019,7,4
2019-07-27,25.273529377532416,56.84053671159612,10.80609871958803,399.2711250445655,2019,7,5
2019-07-28,26.158364235360068,57.992643182742064,11.829784723112311,400.0756981625468,2019,7,6
2019-07-29,25.084257653962663,54.41375552964495,10.421040741722171,397.7640198158708,2019,7,0
2019-07-30,26.43918632608637,55.05303287000939,11.01630944840475,404.2562890612848,2019,7,1
2019-07-31,26.381654619005456,54.44055466783042,10.726543426823849,404.4897441688343,2019,7,2
2019-08-01,23.760280528197043,58.044604674425216,10.153303242010152,395.32771980162994,2019,8,3
2019-08-02,23.75912487420702,54.966744733231984,10.96260122241764,389.44571976487873,2019,8,4
2019-08-03,23.061932127445747,54.07174608438269,8.56850657962314,393.5735441464471,2019,8,5
2019-08-04,25.10069769022931,55.45923582305008,9.160616604830492,404.6325654438986,2019,8,6
2019-08-05,25.02540172062236,56.159600067595925,7.712270049087686,407.25158694421975,2019,8,0
2019-08-06,24.94615366173668,52.371461794310704,9.429736699997264,405.0708237068831,2019,8,1
2019-08-07,24.022597518985098,53.98674862918525,11.038704895274403,392.9506216685496,2019,8,2
2019-08-08,26.38448000220577,61.01224010885213,9.073183664686196,411.7615528121455,2019,8,3
2019-08-09,25.12987538522799,52.2284818578922,10.167816731544336,399.523985118576,2019,8,4
2019-08-10,24.90312644004716,52.14911181803253,10.77544177571044,396.365059500953,2019,8,5
2019-08-11,25.964756372230024,58.71417512824231,9.776082723764045,407.58295538445833,2019,8,6
2019-08-12,26.428005691364763,54.30518021911357,9.065167174139376,411.6618544450642,2019,8,0
2019-08-13,25.412311598911742,64.26283425865965,9.48560814422664,403.9148921335812,2019,8,1
2019-08-14,23.65181021622827,55.163459942933024,8.507831426246046,399.4972115520584,2019,8,2
2019-08-15,23.97298752399753,60.87106870021861,10.755701981375635,395.0813899088523,2019,8,3
2019-08-16,25.7304568401083,52.56205178653133,10.199182357865553,403.1948813146532,2019,8,4
2019-08-17,25.691876464998455,51.81481156708734,8.404317437204314,408.9153761927323,2019,8,5
2019-08-18,24.332108302908267,55.9743457699642,10.326555324922325,398.2306313238613,2019,8,6
2019-08-19,23.76302074656044,56.738096219698775,7.9181884340746,401.1763184345159,2019,8,0
2019-08-20,24.5876100554955,56.35472712482209,8.634110459514911,404.5029834321644,2019,8,1
2019-08-21,25.279709013869905,53.525989613257856,10.796799967267551,396.8698043728506,2019,8,2
2019-08-22,23.641092818722104,58.30334737227733,9.90684944476328,394.776210106583,2019,8,3
2019-08-23,24.51026237631104,53.907295704542285,9.924144723097235,399.87311299967,2019,8,4
2019-08-24,25.410606268030943,54.51232894288259,10.664351255873212,401.8598163584501,2019,8,5
2019-08-25,25.73966993240644,53.47215545432349,10.016542568060585,404.3918189563303,2019,8,6
2019-08-26,24.63667358614757,53.73832719359484,10.412348558918987,396.48150052459454,2019,8,0
2019-08-27,25.23414233707077,53.8416199389247,8.510275757637098,407.5498669459243,2019,8,1
2019-08-28,24.76771462151441,53.01501163287927,9.09761696152207,400.96110585478186,2019,8,2
2019-08-29,25.76783599601601,54.05734987668808,10.182880621168763,402.86782943168106,2019,8,3
2019-08-30,24.0470822245272,56.61909235801871,10.276787132403074,394.7638844473445,2019,8,4
2019-08-31,25.116073408719217,52.84337302396074,10.789711925797077,398.9971191202232,2019,8,5
2019-09-01,26.163708207447613,51.1654430970708,9.949167992982654,405.508204259047,2019,9,6
2019-09-02,24.99888056410944,54.13712207355065,10.897015578612072,398.0697526539359,2019,9,0
2019-09-03,24.925932728748545,58.5756428912612,9.439190398770036,402.6531775047233,2019,9,1
2019-09-04,27.150517583317196,52.60395094526328,10.39085161958513,410.6087001420521,2019,9,2
2019-09-05,27.06499093658833,48.32270983524192,8.312967825749533,414.1918059960568,2019,9,3
2019-09-06,26.066510044019832,53.50636984656172,9.026653830312997,409.4387534103,2019,9,4
2019-09-07,26.30986894238451,55.5515637405212,10.5359218678356,405.92111951352354,2019,9,5
2019-09-08,23.579072048635325,53.39998243505168,11.147298036089548,390.1672635431855,2019,9,6
2019-09-09,22.96914721689893,50.60573119436972,7.9031549247000354,396.9349732899193,2019,9,0
2019-09-10,24.472113086750515,55.97561756626583,9.952058557845335,397.18054560826687,2019,9,1
2019-09-11,25.278333513951097,57.77974205411133,10.66577450596789,401.4306381452368,2019,9,2
2019-09-12,25.04532891222887,58.31993540975089,9.546049751386438,403.47161405744833,2019,9,3
2019-09-13,25.89677281822441,52.71045018790695,7.949437903117247,411.95863936010727,2019,9,4
2019-09-14,24.021933062954005,52.140070990050255,10.1337362651941,394.5606706855592,2019,9,5
2019-09-15,25.701254858378963,53.2562482432879,9.600412268411729,404.8835380785481,2019,9,6
2019-09-16,24.771141439678058,54.5956248171436,9.899283077842329,400.2644170149869,2019,9,0
2019-09-17,24.322020433256597,56.16880891857503,8.760854597725427,399.92141330546696,2019,9,1
2019-09-18,23.992932311825825,54.83212106465162,9.610316144906196,398.1720232964247,2019,9,2
2019-09-19,23.571328268928344,54.36241112938441,9.420096026007815,395.169444482336,2019,9,3
2019-09-20,25.077375586528508,50.72163474798281,7.449195597033935,405.7299887540905,2019,9,4
2019-09-21,25.68820315144663,49.863818764784746,8.430331849002387,408.0187460378234,2019,9,5
2019-09-22,25.60554812810872,50.770131375521366,9.72930206247545,404.2901684822446,2019,9,6
2019-09-23,23.85560024159447,55.53313398215224,9.27801803353368,396.9465493132471,2019,9,0
2019-09-24,23.19969685302541,57.35952673441427,8.276281274860947,397.30236817397366,2019,9,1
2019-09-25,24.08574207626917,56.04985724185247,8.875826717168456,398.1367802012164,2019,9,2
2019-09-26,25.31246292866219,53.11584532922284,8.563577289029324,406.9723109516327,2019,9,3
2019-09-27,26.51860520707068,48.60828514122104,9.987735326624032,405.69799098322034,2019,9,4
2019-09-28,26.30994769748121,53.08852373014446,10.314949532718687,404.2057182373958,2019,9,5
2019-09-29,24.192631039322222,54.97570607078131,9.828207398719302,396.7501170154145,2019,9,6
2019-09-30,26.11675041807062,54.79743043965865,9.973285684562711,406.4459868346582,2019,9,0
2019-10-01,23.35668892063097,59.31501296683542,9.450934350648565,392.5885636844751,2019,10,1
2019-10-02,25.680729200833984,57.28835453875911,10.324113298451566,402.456542722984,2019,10,2
2019-10-03,26.316132332107816,53.67510143935183,10.120770204727602,406.9611710405128,2019,10,3
2019-10-04,25.901783575734243,55.72431702340302,8.930488958878152,406.9205535010697,2019,10,4
2019-10-05,26.75844923858829,55.63424560216163,10.985993305893905,407.7192029535435,2019,10,5
2019-10-06,22.51130986782532,55.59851521503998,10.373142104264362,386.1638613871343,2019,10,6
2019-10-07,23.42605404766137,52.82495116737212,11.284363962718444,389.2980830181418,2019,10,0
2019-10-08,25.21940982153193,58.22361331387731,9.213213601582565,402.63945921711,2019,10,1
2019-10-09,23.698502458545008,57.46461565579031,10.280184578784112,391.2020965620961,2019,10,2
2019-10-10,24.84049044739769,55.30924755868988,10.250859444099744,397.8197451740071,2019,10,3
2019-10-11,25.931802264977836,53.17029462398156,10.499856537746227,402.62269477233895,2019,10,4
2019-10-12,24.443650532116468,57.05922303667529,9.732549953779255,398.3656043951244,2019,10,5
2019-10-13,23.898413134449683,50.828128078321775,7.591763873822971,400.6866375555257,2019,10,6
2019-10-14,27.134719134213427,52.58718039686124,9.285981263476486,412.2865034549286,2019,10,0
2019-10-15,23.13225735807033,57.02995195403713,14.47709789462126,379.3685066632304,2019,10,1
2019-10-16,25.089644525239805,62.00656878776073,10.285445036894568,398.7491612735075,2019,10,2
2019-10-17,24.93711255305531,55.3579806311832,9.670195870256205,401.4558383193044,2019,10,3
2019-10-18,24.63498534687682,59.501197150435424,9.658385928548649,400.0408508623816,2019,10,4
2019-10-19,24.343567367748417,54.96141085996348,11.46140961915773,392.53467311189183,2019,10,5
2019-10-20,24.6302404517525,55.370954666997534,12.126725263889211,392.7861275747676,2019,10,6
2019-10-21,26.542367866383984,54.19381024349218,7.760244741071964,414.4369660493769,2019,10,0
2019-10-22,25.776938928025576,55.478924221021884,11.873266585435973,399.4349126397856,2019,10,1
2019-10-23,25.148551667964764,51.13825894426943,9.064333782203466,403.6039631847628,2019,10,2
2019-10-24,23.59004582894654,58.01551227025246,9.645969929821248,394.3131140391149,2019,10,3
2019-10-25,23.83565189776468,54.128126318837495,10.281769616919595,394.5503390725199,2019,10,4
2019-10-26,23.950724456137024,58.76472544947776,6.758481918583065,404.25484477212007,2019,10,5
2019-10-27,24.481816394070417,55.29356729237088,9.097958019350072,399.94574339494216,2019,10,6
2019-10-28,24.51160788537092,54.66241556710818,9.13612794145762,401.9736563324069,2019,10,0
2019-10-29,24.846897345208856,55.06477735249592,12.421095219489796,393.0644546415201,2019,10,1
2019-10-30,25.2475058602095,57.889039999072345,10.296213370995291,401.2919002373216,2019,10,2
2019-10-31,24.83230022659598,53.700616543667344,10.731662155060627,397.042286580199,2019,10,3
2019-11-01,23.73294903399124,55.349898622915184,10.370883510466449,392.822526165469,2019,11,4
2019-11-02,25.644244783485448,54.472091913724064,11.136986579035408,399.677152578176,2019,11,5
2019-11-03,24.457889991153788,57.849894887877575,9.477159944154671,398.7352705279665,2019,11,6
2019-11-04,24.89128812672405,49.40054410693013,8.465231565853042,404.4067839808586,2019,11,0
2019-11-05,25.18904851528444,60.89322580192405,9.407967041380788,403.6154171324922,2019,11,1
2019-11-06,25.164119538735005,55.15955620207956,11.092999991311348,398.3521919558214,2019,11,2
2019-11-07,24.95112990371629,60.87957482802708,9.492771514403692,403.3211524044355,2019,11,3
2019-11-08,25.91135621440489,57.06715599931504,9.265684846895416,408.12753583735497,2019,11,4
2019-11-09,23.49759146917272,57.63372184742053,11.482537030970084,389.1650887657324,2019,11,5
2019-11-10,24.94212091175042,53.64516826132487,9.022110093124802,403.4696120856788,2019,11,6
2019-11-11,24.892952716719154,57.62103160417822,8.865059999717186,404.7423791697906,2019,11,0
2019-11-12,25.629116083839158,52.85399129179599,10.794447798217083,399.8701013224436,2019,11,1
2019-11-13,24.63580095113884,57.339102499312254,10.238882567430505,399.89089801203744,2019,11,2
2019-11-14,26.129592260486135,57.04752667518741,10.413695824676626,405.4890094639116,2019,11,3
2019-11-15,22.866991429021013,55.40688901646641,12.070854597832332,382.0836898236605,2019,11,4
2019-11-16,24.02223585218341,58.31861917220445,8.802609103528587,399.75593021759727,2019,11,5
2019-11-17,24.45167004074393,58.55539723203347,9.99752833553417,398.1524274966453,2019,11,6
2019-11-18,25.4169833151163,50.915889942253706,9.33374665879816,404.9925676305282,2019,11,0
2019-11-19,25.739033645992706,54.8971443391568,9.492127497351497,405.13990930226265,2019,11,1
2019-11-20,25.64835332380628,55.45631932524472,12.216567596009916,397.999413053677,2019,11,2
2019-11-21,24.48291818206358,51.47803052967564,11.589567670597283,394.4237989624264,2019,11,3
2019-11-22,25.26970284196054,55.0154375700802,11.0145073907835,400.0001749608943,2019,11,4
2019-11-23,22.99556687574293,52.03737160042149,10.533374490839218,388.1118239977048,2019,11,5
2019-11-24,24.950903116356425,55.39526739736571,13.424599091820554,391.10650409548094,2019,11,6
2019-11-25,25.6264387298984,57.207373728563,11.198502195478392,399.4550043645388,2019,11,0
2019-11-26,24.23208944701864,51.64213739044792,9.580064559473792,396.64749388713903,2019,11,1
2019-11-27,25.436779694975105,54.74131868097936,9.836062719829188,403.5634651536892,2019,11,2
2019-11-28,25.40997223924465,51.76654532878427,10.844194490233493,399.61452147940514,2019,11,3
2019-11-29,26.20468427069916,51.08639821236739,10.683903799001136,404.6234161503435,2019,11,4
2019-11-30,25.65042190543612,58.78899209116695,9.38696014944364,404.6632102125389,2019,11,5
2019-12-01,25.0640565888192,57.30289186561387,9.42571158431883,402.6784132184725,2019,12,6
2019-12-02,26.763607053559976,53.31226976095648,11.540433306248415,404.5843928624193,2019,12,0
